accelerometer,gyroscope,overall_angle,time
"{'x': 4.642357019042969, 'y': 8.853757739257812, 'z': -1.484405029296875}","{'x': -1.0305343511450382, 'y': -0.03816793893129771, 'z': -1.213740458015267}",46.59997535226111,2025-04-18 09:21:37.101347
"{'x': 4.697423657226563, 'y': 8.923189587402343, 'z': -1.618480322265625}","{'x': -1.0458015267175573, 'y': -0.32061068702290074, 'z': -0.8549618320610687}",46.629415097290355,2025-04-18 09:21:47.108944
"{'x': 4.649539624023437, 'y': 8.896853369140624, 'z': -1.6160861206054686}","{'x': -1.0534351145038168, 'y': -0.05343511450381679, 'z': -0.9847328244274809}",46.5471910008379,2025-04-18 09:21:57.115461
"{'x': 4.735730883789063, 'y': 8.89924757080078, 'z': -1.5658078857421873}","{'x': -1.0305343511450382, 'y': -0.20610687022900764, 'z': -1.2213740458015268}",46.539179617629344,2025-04-18 09:22:07.121775
"{'x': 4.618415002441406, 'y': 8.863334545898438, 'z': -1.5849614990234373}","{'x': -1.0610687022900764, 'y': -0.22137404580152673, 'z': -1.0229007633587786}",46.524153755656556,2025-04-18 09:22:17.129105
"{'x': 4.642357019042969, 'y': 8.892064965820312, 'z': -1.618480322265625}","{'x': -1.0458015267175573, 'y': -0.3511450381679389, 'z': -0.9770992366412213}",46.567019130360194,2025-04-18 09:22:27.135528
"{'x': 4.649539624023437, 'y': 8.884882360839843, 'z': -1.6400281372070311}","{'x': -0.9312977099236641, 'y': -0.1984732824427481, 'z': -1.0916030534351144}",46.591502095159186,2025-04-18 09:22:37.141935
"{'x': 4.639962817382812, 'y': 8.875305554199219, 'z': -1.6639701538085936}","{'x': -0.9312977099236641, 'y': -0.31297709923664124, 'z': -1.0916030534351144}",46.660919234470235,2025-04-18 09:22:47.149545
"{'x': 4.61602080078125, 'y': 8.939948999023438, 'z': -1.6112977172851561}","{'x': -0.9847328244274809, 'y': -0.21374045801526717, 'z': -1.251908396946565}",46.669529854291646,2025-04-18 09:22:57.156181
"{'x': 4.697423657226563, 'y': 8.89924757080078, 'z': -1.66636435546875}","{'x': -1.1145038167938932, 'y': -0.33587786259541985, 'z': -1.1374045801526718}",46.67552504502147,2025-04-18 09:23:07.162479
"{'x': 4.608838195800781, 'y': 8.882488159179687, 'z': -1.599326708984375}","{'x': -1.0305343511450382, 'y': -0.183206106870229, 'z': -0.9847328244274809}",46.65382264270223,2025-04-18 09:23:17.169631
"{'x': 4.747701892089843, 'y': 8.94473740234375, 'z': -1.7573440185546874}","{'x': -1.0916030534351144, 'y': 0.0, 'z': -1.1297709923664123}",46.53121172556766,2025-04-18 09:23:27.176085
"{'x': 4.709394665527343, 'y': 8.88009395751953, 'z': -1.6112977172851561}","{'x': -1.0, 'y': -0.2824427480916031, 'z': -1.1221374045801527}",46.56475782558399,2025-04-18 09:23:37.182507
"{'x': 4.668693237304687, 'y': 8.736441857910156, 'z': -1.5346832641601562}","{'x': -0.8778625954198473, 'y': -0.16030534351145037, 'z': -1.1221374045801527}",46.59775663819695,2025-04-18 09:23:47.189101
"{'x': 4.687846850585937, 'y': 8.892064965820312, 'z': -1.608903515625}","{'x': -0.9312977099236641, 'y': -0.17557251908396945, 'z': -1.015267175572519}",46.6136759383841,2025-04-18 09:23:57.195661
"{'x': 4.647145422363281, 'y': 8.865728747558594, 'z': -1.6472107421875}","{'x': -1.083969465648855, 'y': -0.20610687022900764, 'z': -1.183206106870229}",46.58041261498578,2025-04-18 09:24:07.202138
"{'x': 4.627991809082031, 'y': 8.88009395751953, 'z': -1.5538368774414062}","{'x': -1.0381679389312977, 'y': -0.19083969465648856, 'z': -1.1145038167938932}",46.56218375473918,2025-04-18 09:24:17.208804
"{'x': 4.6830584472656245, 'y': 8.856151940917968, 'z': -1.7214309936523438}","{'x': -1.1297709923664123, 'y': -0.22137404580152673, 'z': -0.9618320610687023}",46.51622324189188,2025-04-18 09:24:27.216623
"{'x': 4.613626599121093, 'y': 8.896853369140624, 'z': -1.618480322265625}","{'x': -1.0458015267175573, 'y': -0.2748091603053435, 'z': -1.0458015267175573}",46.528217901182906,2025-04-18 09:24:37.223466
"{'x': 4.620809204101562, 'y': 8.755595471191405, 'z': -1.6328455322265625}","{'x': -1.0076335877862594, 'y': -0.13740458015267176, 'z': -1.083969465648855}",46.49885054515644,2025-04-18 09:24:47.229820
"{'x': 4.716577270507813, 'y': 8.89924757080078, 'z': -1.6041151123046875}","{'x': -1.083969465648855, 'y': -0.4122137404580153, 'z': -1.1145038167938932}",46.55295713282682,2025-04-18 09:24:57.236292
"{'x': 4.656722229003906, 'y': 8.760383874511719, 'z': -1.6519991455078125}","{'x': -1.0, 'y': -0.29770992366412213, 'z': -1.1068702290076335}",46.59051740345458,2025-04-18 09:25:07.242589
"{'x': 4.659116430664063, 'y': 8.839392529296875, 'z': -1.6328455322265625}","{'x': -0.9312977099236641, 'y': -0.24427480916030533, 'z': -1.0076335877862594}",46.63319506420081,2025-04-18 09:25:17.249021
"{'x': 4.618415002441406, 'y': 9.03332286376953, 'z': -1.675941162109375}","{'x': -0.8931297709923665, 'y': -0.061068702290076333, 'z': -1.1984732824427482}",46.61471989272724,2025-04-18 09:25:27.255507
"{'x': 4.651933825683593, 'y': 8.844180932617187, 'z': -1.6472107421875}","{'x': -1.099236641221374, 'y': -0.2748091603053435, 'z': -1.083969465648855}",46.60321907044157,2025-04-18 09:25:37.262081
"{'x': 4.604049792480469, 'y': 8.954314208984375, 'z': -1.5418658691406248}","{'x': -1.0687022900763359, 'y': -0.29770992366412213, 'z': -1.0458015267175573}",46.616015819366645,2025-04-18 09:25:47.268482
"{'x': 4.65432802734375, 'y': 8.904035974121093, 'z': -1.62805712890625}","{'x': -1.1297709923664123, 'y': -0.15267175572519084, 'z': -1.0610687022900764}",46.54399905255693,2025-04-18 09:25:57.274793
"{'x': 4.6255976074218745, 'y': 8.904035974121093, 'z': -1.6017209106445311}","{'x': -1.1526717557251909, 'y': -0.1984732824427481, 'z': -0.9847328244274809}",46.483571951472186,2025-04-18 09:26:07.281121
"{'x': 4.668693237304687, 'y': 8.920795385742187, 'z': -1.659181750488281}","{'x': -1.099236641221374, 'y': -0.1450381679389313, 'z': -0.9618320610687023}",46.42224594255804,2025-04-18 09:26:17.287512
"{'x': 4.671087438964843, 'y': 9.028534460449219, 'z': -1.6903063720703124}","{'x': -1.0076335877862594, 'y': -0.366412213740458, 'z': -0.9847328244274809}",46.48662805618207,2025-04-18 09:26:27.294072
"{'x': 4.69263525390625, 'y': 8.89924757080078, 'z': -1.8195932617187498}","{'x': -0.9007633587786259, 'y': -0.33587786259541985, 'z': -1.0687022900763359}",46.57495936865235,2025-04-18 09:26:37.300490
"{'x': 4.6447512207031245, 'y': 8.851363537597656, 'z': -1.6735469604492186}","{'x': -1.0305343511450382, 'y': -0.3816793893129771, 'z': -0.8778625954198473}",46.63365601960574,2025-04-18 09:26:47.306888
"{'x': 4.659116430664063, 'y': 8.75320126953125, 'z': -1.6041151123046875}","{'x': -1.0381679389312977, 'y': -0.42748091603053434, 'z': -1.1221374045801527}",46.70897260747904,2025-04-18 09:26:57.313360
"{'x': 4.697423657226563, 'y': 8.90643017578125, 'z': -1.5825672973632812}","{'x': -0.9618320610687023, 'y': -0.3282442748091603, 'z': -0.8778625954198473}",46.77324733462141,2025-04-18 09:27:07.319668
"{'x': 4.666299035644531, 'y': 8.8872765625, 'z': -1.6017209106445311}","{'x': -1.0076335877862594, 'y': -0.1984732824427481, 'z': -1.099236641221374}",46.76495987953588,2025-04-18 09:27:17.326090
"{'x': 4.687846850585937, 'y': 8.877699755859375, 'z': -1.5969325073242187}","{'x': -0.8396946564885496, 'y': -0.11450381679389313, 'z': -0.9847328244274809}",46.78831054598098,2025-04-18 09:27:27.332486
"{'x': 4.601655590820312, 'y': 8.939948999023438, 'z': -1.6017209106445311}","{'x': -1.0610687022900764, 'y': -0.22137404580152673, 'z': -1.1374045801526718}",46.76782941273588,2025-04-18 09:27:37.338985
"{'x': 4.666299035644531, 'y': 8.892064965820312, 'z': -1.6256629272460936}","{'x': -1.0076335877862594, 'y': -0.26717557251908397, 'z': -1.251908396946565}",46.78684310345631,2025-04-18 09:27:47.345409
"{'x': 4.613626599121093, 'y': 8.839392529296875, 'z': -1.6807295654296874}","{'x': -1.1526717557251909, 'y': -0.33587786259541985, 'z': -1.0763358778625953}",46.77490298760554,2025-04-18 09:27:57.351708
"{'x': 4.6639048339843745, 'y': 8.913612780761719, 'z': -1.5538368774414062}","{'x': -1.0763358778625953, 'y': -0.45038167938931295, 'z': -1.16793893129771}",46.84369753845187,2025-04-18 09:28:07.358018
"{'x': 4.668693237304687, 'y': 8.908824377441405, 'z': -1.438915197753906}","{'x': -1.0076335877862594, 'y': -0.3282442748091603, 'z': -1.1526717557251909}",46.89126322749726,2025-04-18 09:28:17.365507
"{'x': 4.639962817382812, 'y': 8.836998327636719, 'z': -1.6041151123046875}","{'x': -1.1068702290076335, 'y': -0.32061068702290074, 'z': -0.9847328244274809}",46.8916290256457,2025-04-18 09:28:27.371954
"{'x': 4.728548278808593, 'y': 9.03332286376953, 'z': -1.608903515625}","{'x': -1.0687022900763359, 'y': -0.2824427480916031, 'z': -1.0458015267175573}",46.89197282782666,2025-04-18 09:28:37.378379
"{'x': 4.6447512207031245, 'y': 9.028534460449219, 'z': -1.6352397338867186}","{'x': -1.0381679389312977, 'y': -0.3282442748091603, 'z': -0.8625954198473282}",46.92131824487577,2025-04-18 09:28:47.384990
"{'x': 4.469974499511719, 'y': 8.75320126953125, 'z': -1.707065783691406}","{'x': -0.9923664122137404, 'y': -0.2900763358778626, 'z': -0.8396946564885496}",46.94810407205681,2025-04-18 09:28:57.391412
"{'x': 4.639962817382812, 'y': 8.736441857910156, 'z': -1.5897499023437498}","{'x': -0.9770992366412213, 'y': -0.2748091603053435, 'z': -1.2061068702290076}",46.97917109644822,2025-04-18 09:29:07.397847
"{'x': 4.659116430664063, 'y': 9.030928662109375, 'z': -1.66636435546875}","{'x': -1.0458015267175573, 'y': -0.1297709923664122, 'z': -1.1374045801526718}",46.922086987378876,2025-04-18 09:29:17.404509
"{'x': 4.6351744140625, 'y': 8.877699755859375, 'z': -1.6041151123046875}","{'x': -0.9847328244274809, 'y': -0.20610687022900764, 'z': -1.1221374045801527}",46.92236102816002,2025-04-18 09:29:27.410926
"{'x': 4.685452648925781, 'y': 8.79150849609375, 'z': -1.5370774658203123}","{'x': -1.0, 'y': -0.24427480916030533, 'z': -1.1526717557251909}",46.934567531480894,2025-04-18 09:29:37.417629
"{'x': 4.659116430664063, 'y': 8.930372192382812, 'z': -1.5945383056640625}","{'x': -1.083969465648855, 'y': -0.3435114503816794, 'z': -1.0458015267175573}",46.95280648146887,2025-04-18 09:29:47.424126
"{'x': 4.659116430664063, 'y': 8.89924757080078, 'z': -1.6041151123046875}","{'x': -1.0229007633587786, 'y': -0.2595419847328244, 'z': -1.083969465648855}",46.95973184395308,2025-04-18 09:29:57.430498
"{'x': 4.668693237304687, 'y': 8.904035974121093, 'z': -1.5969325073242187}","{'x': -1.1603053435114503, 'y': -0.16030534351145037, 'z': -1.1221374045801527}",46.87332242976274,2025-04-18 09:30:07.437423
"{'x': 4.685452648925781, 'y': 9.016563452148437, 'z': -1.5945383056640625}","{'x': -1.0381679389312977, 'y': -0.13740458015267176, 'z': -1.2213740458015268}",46.82667661556113,2025-04-18 09:30:17.445254
"{'x': 4.678270043945313, 'y': 8.942343200683593, 'z': -1.5705962890624998}","{'x': -1.0381679389312977, 'y': -0.2824427480916031, 'z': -1.0534351145038168}",46.840712873534954,2025-04-18 09:30:27.452335
"{'x': 4.656722229003906, 'y': 9.004592443847656, 'z': -1.7525556152343749}","{'x': -0.9847328244274809, 'y': -0.0916030534351145, 'z': -1.1068702290076335}",46.791812429975735,2025-04-18 09:30:37.459236
"{'x': 4.649539624023437, 'y': 8.939948999023438, 'z': -1.6112977172851561}","{'x': -1.0229007633587786, 'y': -0.33587786259541985, 'z': -1.183206106870229}",46.832796504645536,2025-04-18 09:30:47.465630
"{'x': 4.637568615722656, 'y': 8.858546142578124, 'z': -1.5921441040039062}","{'x': -1.0916030534351144, 'y': -0.2748091603053435, 'z': -1.1145038167938932}",46.821957908695424,2025-04-18 09:30:57.471974
"{'x': 4.668693237304687, 'y': 8.935160595703124, 'z': -1.6639701538085936}","{'x': -1.1145038167938932, 'y': -0.12213740458015267, 'z': -1.0534351145038168}",46.73847410174587,2025-04-18 09:31:07.478304
"{'x': 4.659116430664063, 'y': 8.741230261230468, 'z': -1.6208745239257811}","{'x': -1.282442748091603, 'y': -0.05343511450381679, 'z': -0.9923664122137404}",46.5648885618335,2025-04-18 09:31:17.484756
"{'x': 4.680664245605469, 'y': 8.836998327636719, 'z': -1.6136919189453125}","{'x': -1.083969465648855, 'y': -0.2748091603053435, 'z': -1.0916030534351144}",46.56216408349169,2025-04-18 09:31:27.491794
"{'x': 4.642357019042969, 'y': 8.935160595703124, 'z': -1.6041151123046875}","{'x': -0.9389312977099237, 'y': -0.2366412213740458, 'z': -1.1221374045801527}",46.59978121696781,2025-04-18 09:31:37.499731
"{'x': 4.723759875488281, 'y': 8.896853369140624, 'z': -1.6017209106445311}","{'x': -1.183206106870229, 'y': -0.22900763358778625, 'z': -0.9618320610687023}",46.54018258349726,2025-04-18 09:31:47.506118
"{'x': 4.472368701171875, 'y': 8.911218579101561, 'z': -1.6160861206054686}","{'x': -0.9770992366412213, 'y': -0.21374045801526717, 'z': -1.1145038167938932}",46.552241534479016,2025-04-18 09:31:57.514663
"{'x': 4.65432802734375, 'y': 8.913612780761719, 'z': -1.6232687255859375}","{'x': -0.9236641221374046, 'y': -0.24427480916030533, 'z': -0.9389312977099237}",46.598634811849706,2025-04-18 09:32:07.520970
"{'x': 4.680664245605469, 'y': 8.916006982421875, 'z': -1.5586252807617187}","{'x': -0.8931297709923665, 'y': -0.21374045801526717, 'z': -1.0305343511450382}",46.64555422560095,2025-04-18 09:32:17.527394
"{'x': 4.618415002441406, 'y': 8.89924757080078, 'z': -1.5777788940429687}","{'x': -1.0, 'y': -0.09923664122137404, 'z': -1.0}",46.602618697632366,2025-04-18 09:32:27.533820
"{'x': 4.659116430664063, 'y': 8.94473740234375, 'z': -1.5897499023437498}","{'x': -0.9847328244274809, 'y': -0.4732824427480916, 'z': -0.9465648854961832}",46.71875185001009,2025-04-18 09:32:37.540226
"{'x': 4.707000463867187, 'y': 8.90643017578125, 'z': -1.5227122558593749}","{'x': -1.083969465648855, 'y': -0.35877862595419846, 'z': -1.0381679389312977}",46.74991533105452,2025-04-18 09:32:47.546740
"{'x': 4.666299035644531, 'y': 8.916006982421875, 'z': -1.6304513305664061}","{'x': -1.0610687022900764, 'y': -0.22137404580152673, 'z': -1.1221374045801527}",46.72991683073809,2025-04-18 09:32:57.553400
"{'x': 4.704606262207031, 'y': 8.889670764160156, 'z': -1.5825672973632812}","{'x': -1.1374045801526718, 'y': -0.3816793893129771, 'z': -1.083969465648855}",46.748097155739444,2025-04-18 09:33:07.559725
"{'x': 4.5968671875, 'y': 8.889670764160156, 'z': -1.6472107421875}","{'x': -1.0305343511450382, 'y': -0.22137404580152673, 'z': -1.0763358778625953}",46.73874499341632,2025-04-18 09:33:17.566304
"{'x': 4.647145422363281, 'y': 8.930372192382812, 'z': -1.6448165405273436}","{'x': -1.0305343511450382, 'y': -0.3511450381679389, 'z': -1.0381679389312977}",46.783213459157245,2025-04-18 09:33:27.572767
"{'x': 4.673481640625, 'y': 8.90643017578125, 'z': -1.6831237670898436}","{'x': -0.9618320610687023, 'y': -0.13740458015267176, 'z': -1.0381679389312977}",46.764937510613024,2025-04-18 09:33:37.579269
"{'x': 4.678270043945313, 'y': 8.86094034423828, 'z': -1.6136919189453125}","{'x': -1.0381679389312977, 'y': -0.3511450381679389, 'z': -0.8778625954198473}",46.80707793703564,2025-04-18 09:33:47.585899
"{'x': 4.678270043945313, 'y': 8.8872765625, 'z': -1.6472107421875}","{'x': -1.0229007633587786, 'y': -0.26717557251908397, 'z': -0.9694656488549618}",46.81897427008746,2025-04-18 09:33:57.592522
"{'x': 4.639962817382812, 'y': 8.89924757080078, 'z': -1.5682020874023437}","{'x': -0.8854961832061069, 'y': -0.16793893129770993, 'z': -1.282442748091603}",46.84490322896373,2025-04-18 09:34:07.598829
"{'x': 4.7022120605468745, 'y': 8.872911352539061, 'z': -1.7860744384765623}","{'x': -1.083969465648855, 'y': -0.31297709923664124, 'z': -0.9923664122137404}",46.84723510756669,2025-04-18 09:34:17.605356
"{'x': 4.673481640625, 'y': 8.93755479736328, 'z': -1.608903515625}","{'x': -1.0610687022900764, 'y': -0.2595419847328244, 'z': -0.8931297709923665}",46.84160240755153,2025-04-18 09:34:27.612182
"{'x': 4.733336682128906, 'y': 9.014169250488282, 'z': -1.6304513305664061}","{'x': -0.916030534351145, 'y': -0.2900763358778626, 'z': -0.8854961832061069}",46.90434230999734,2025-04-18 09:34:37.618861
"{'x': 4.6351744140625, 'y': 8.942343200683593, 'z': -1.6927005737304686}","{'x': -0.9236641221374046, 'y': -0.3511450381679389, 'z': -0.9389312977099237}",46.98509787852992,2025-04-18 09:34:47.625404
"{'x': 4.65432802734375, 'y': 8.930372192382812, 'z': -1.5849614990234373}","{'x': -1.0229007633587786, 'y': -0.29770992366412213, 'z': -1.0610687022900764}",47.007502189470294,2025-04-18 09:34:57.631834
"{'x': 4.6639048339843745, 'y': 8.911218579101561, 'z': -1.7956512451171873}","{'x': -1.099236641221374, 'y': -0.2824427480916031, 'z': -1.0458015267175573}",46.98763933650194,2025-04-18 09:35:07.638739
"{'x': 4.668693237304687, 'y': 9.009380847167968, 'z': -1.6735469604492186}","{'x': -0.9465648854961832, 'y': -0.29770992366412213, 'z': -1.0687022900763359}",47.03698202170107,2025-04-18 09:35:17.645032
"{'x': 4.661510632324219, 'y': 8.916006982421875, 'z': -1.6352397338867186}","{'x': -0.9541984732824428, 'y': -1.9541984732824427, 'z': -0.9923664122137404}",47.76504728508526,2025-04-18 09:35:27.651479
"{'x': 4.637568615722656, 'y': 8.916006982421875, 'z': -1.5753846923828123}","{'x': -1.0, 'y': -0.22900763358778625, 'z': -1.0763358778625953}",47.75231614205009,2025-04-18 09:35:37.657882
"{'x': 4.666299035644531, 'y': 8.911218579101561, 'z': -1.707065783691406}","{'x': -0.9618320610687023, 'y': -0.35877862595419846, 'z': -1.1068702290076335}",47.80453444515408,2025-04-18 09:35:47.664350
"{'x': 4.7117888671875, 'y': 8.908824377441405, 'z': -1.608903515625}","{'x': -1.0229007633587786, 'y': -0.022900763358778626, 'z': -0.8015267175572519}",47.69699105841056,2025-04-18 09:35:57.672268
"{'x': 4.6830584472656245, 'y': 8.911218579101561, 'z': -1.5682020874023437}","{'x': -0.9465648854961832, 'y': -0.09923664122137404, 'z': -1.1297709923664123}",47.65319322894822,2025-04-18 09:36:07.681398
"{'x': 4.6998178588867185, 'y': 8.762778076171875, 'z': -1.6256629272460936}","{'x': -1.0458015267175573, 'y': -0.3053435114503817, 'z': -0.9083969465648855}",47.65610671388143,2025-04-18 09:36:17.687727
"{'x': 4.611232397460937, 'y': 9.03332286376953, 'z': -1.5442600708007812}","{'x': -0.9770992366412213, 'y': -0.4122137404580153, 'z': -1.0229007633587786}",47.730529185476186,2025-04-18 09:36:27.694412
"{'x': 4.697423657226563, 'y': 8.757989672851561, 'z': -1.6160861206054686}","{'x': -1.0381679389312977, 'y': -0.2366412213740458, 'z': -1.1297709923664123}",47.706730321112175,2025-04-18 09:36:37.701262
"{'x': 4.647145422363281, 'y': 8.86812294921875, 'z': -1.5514426757812498}","{'x': -1.1374045801526718, 'y': -0.12213740458015267, 'z': -1.099236641221374}",47.599638778746176,2025-04-18 09:36:47.708755
"{'x': 4.6447512207031245, 'y': 8.743624462890624, 'z': -1.6256629272460936}","{'x': -1.1984732824427482, 'y': -0.183206106870229, 'z': -1.0305343511450382}",47.494554574472694,2025-04-18 09:36:57.715218
"{'x': 4.65432802734375, 'y': 8.901641772460938, 'z': -1.5849614990234373}","{'x': -0.9770992366412213, 'y': -0.33587786259541985, 'z': -0.8396946564885496}",47.5400735245431,2025-04-18 09:37:07.721639
"{'x': 4.671087438964843, 'y': 8.865728747558594, 'z': -1.5849614990234373}","{'x': -1.0381679389312977, 'y': -0.33587786259541985, 'z': -1.1145038167938932}",47.56165625846384,2025-04-18 09:37:17.727946
"{'x': 4.5585599609375, 'y': 9.038111267089842, 'z': -1.5346832641601562}","{'x': -0.9847328244274809, 'y': -0.366412213740458, 'z': -1.0763358778625953}",47.61587768728006,2025-04-18 09:37:27.734408
"{'x': 4.618415002441406, 'y': 8.923189587402343, 'z': -1.5921441040039062}","{'x': -1.1145038167938932, 'y': -0.31297709923664124, 'z': -1.1297709923664123}",47.59669954377839,2025-04-18 09:37:37.740817
"{'x': 4.599261389160156, 'y': 8.863334545898438, 'z': -1.66636435546875}","{'x': -0.9694656488549618, 'y': -0.1984732824427481, 'z': -1.015267175572519}",47.58333576074269,2025-04-18 09:37:47.748651
"{'x': 4.668693237304687, 'y': 8.870517150878905, 'z': -1.649604943847656}","{'x': -1.0076335877862594, 'y': -0.29770992366412213, 'z': -1.0610687022900764}",47.59800945459467,2025-04-18 09:37:57.755052
"{'x': 4.65432802734375, 'y': 8.86094034423828, 'z': -1.6232687255859375}","{'x': -1.0381679389312977, 'y': -0.25190839694656486, 'z': -1.0534351145038168}",47.58246953241127,2025-04-18 09:38:07.761482
"{'x': 4.618415002441406, 'y': 8.875305554199219, 'z': -1.656787548828125}","{'x': -1.0534351145038168, 'y': -0.2366412213740458, 'z': -0.9847328244274809}",47.55375453199633,2025-04-18 09:38:17.767914
"{'x': 4.697423657226563, 'y': 8.901641772460938, 'z': -1.5969325073242187}","{'x': -0.9465648854961832, 'y': -0.24427480916030533, 'z': -1.0076335877862594}",47.571991672031416,2025-04-18 09:38:27.774204
"{'x': 4.6351744140625, 'y': 8.884882360839843, 'z': -1.5873557006835937}","{'x': -1.1145038167938932, 'y': -0.29770992366412213, 'z': -1.3129770992366412}",47.54766091999515,2025-04-18 09:38:37.780629
"{'x': 4.716577270507813, 'y': 8.916006982421875, 'z': -1.618480322265625}","{'x': -1.0458015267175573, 'y': -0.3053435114503817, 'z': -1.1908396946564885}",47.55308394859521,2025-04-18 09:38:47.787053
"{'x': 4.6351744140625, 'y': 8.86094034423828, 'z': -1.6328455322265625}","{'x': -0.9847328244274809, 'y': -0.06870229007633588, 'z': -1.251908396946565}",47.4826379574088,2025-04-18 09:38:57.793500
"{'x': 4.671087438964843, 'y': 9.014169250488282, 'z': -1.6424223388671875}","{'x': -1.0229007633587786, 'y': -0.20610687022900764, 'z': -1.1526717557251909}",47.45593008608457,2025-04-18 09:39:07.800092
"{'x': 4.44363828125, 'y': 8.923189587402343, 'z': -1.5825672973632812}","{'x': -1.16793893129771, 'y': -0.25190839694656486, 'z': -1.0381679389312977}",47.39272644083252,2025-04-18 09:39:17.806759
"{'x': 4.642357019042969, 'y': 8.916006982421875, 'z': -1.5538368774414062}","{'x': -1.015267175572519, 'y': -0.3511450381679389, 'z': -0.9618320610687023}",47.43278190454929,2025-04-18 09:39:27.813298
"{'x': 4.695029455566406, 'y': 8.875305554199219, 'z': -1.5921441040039062}","{'x': -1.1297709923664123, 'y': -0.22900763358778625, 'z': -1.1221374045801527}",47.377533482473154,2025-04-18 09:39:37.825444
"{'x': 4.6064439941406246, 'y': 8.817844714355468, 'z': -1.608903515625}","{'x': -0.9694656488549618, 'y': -0.13740458015267176, 'z': -1.0687022900763359}",47.34525004420326,2025-04-18 09:39:47.831905
"{'x': 4.695029455566406, 'y': 8.79150849609375, 'z': -1.5729904907226562}","{'x': -1.1297709923664123, 'y': -0.2366412213740458, 'z': -1.183206106870229}",47.295444144947616,2025-04-18 09:39:57.838326
"{'x': 4.680664245605469, 'y': 8.738836059570312, 'z': -1.68551796875}","{'x': -1.2061068702290076, 'y': -0.3511450381679389, 'z': -1.083969465648855}",47.261562368823526,2025-04-18 09:40:07.844757
"{'x': 4.5968671875, 'y': 8.738836059570312, 'z': -1.6424223388671875}","{'x': -0.9312977099236641, 'y': -0.2595419847328244, 'z': -0.8702290076335878}",47.295357088980204,2025-04-18 09:40:17.851233
"{'x': 4.630386010742187, 'y': 8.927977990722656, 'z': -1.6304513305664061}","{'x': -1.015267175572519, 'y': -0.17557251908396945, 'z': -0.9389312977099237}",47.26256629671478,2025-04-18 09:40:27.857739
"{'x': 4.709394665527343, 'y': 8.93755479736328, 'z': -1.697488977050781}","{'x': -0.9770992366412213, 'y': -0.13740458015267176, 'z': -1.0381679389312977}",47.22815846511687,2025-04-18 09:40:37.864142
"{'x': 4.6351744140625, 'y': 9.018957653808593, 'z': -1.5538368774414062}","{'x': -0.8625954198473282, 'y': -0.183206106870229, 'z': -1.1374045801526718}",47.260463705592755,2025-04-18 09:40:47.871583
"{'x': 4.707000463867187, 'y': 8.901641772460938, 'z': -1.62805712890625}","{'x': -1.015267175572519, 'y': -0.22137404580152673, 'z': -1.213740458015267}",47.248253729538824,2025-04-18 09:40:57.879260
"{'x': 4.656722229003906, 'y': 8.743624462890624, 'z': -1.6448165405273436}","{'x': -1.0458015267175573, 'y': -0.25190839694656486, 'z': -1.1526717557251909}",47.236174109460784,2025-04-18 09:41:07.885664
"{'x': 4.623203405761719, 'y': 8.8872765625, 'z': -1.6328455322265625}","{'x': -0.9083969465648855, 'y': -0.16030534351145037, 'z': -0.9847328244274809}",47.23926589804285,2025-04-18 09:41:17.892183
"{'x': 4.651933825683593, 'y': 8.875305554199219, 'z': -1.5801730957031248}","{'x': -1.015267175572519, 'y': -0.20610687022900764, 'z': -0.9694656488549618}",47.22207125383628,2025-04-18 09:41:27.898891
"{'x': 4.690241052246093, 'y': 8.942343200683593, 'z': -1.637633935546875}","{'x': -1.0916030534351144, 'y': -0.3053435114503817, 'z': -1.0381679389312977}",47.21547107634018,2025-04-18 09:41:37.905263
"{'x': 4.637568615722656, 'y': 8.89924757080078, 'z': -1.618480322265625}","{'x': -1.015267175572519, 'y': -0.21374045801526717, 'z': -0.8625954198473282}",47.20064213748686,2025-04-18 09:41:47.911695
"{'x': 4.656722229003906, 'y': 8.736441857910156, 'z': -1.618480322265625}","{'x': -1.0916030534351144, 'y': -0.16793893129770993, 'z': -0.9770992366412213}",47.13823962913011,2025-04-18 09:41:57.918114
"{'x': 4.876988781738281, 'y': 8.916006982421875, 'z': -1.6400281372070311}","{'x': -1.1526717557251909, 'y': -0.0916030534351145, 'z': -1.0610687022900764}",47.02387558428568,2025-04-18 09:42:07.924594
"{'x': 4.618415002441406, 'y': 8.882488159179687, 'z': -1.6160861206054686}","{'x': -1.0305343511450382, 'y': -0.22900763358778625, 'z': -1.16793893129771}",47.01318241804672,2025-04-18 09:42:17.931250
"{'x': 4.613626599121093, 'y': 8.959102612304687, 'z': -1.6519991455078125}","{'x': -1.0916030534351144, 'y': -0.31297709923664124, 'z': -1.3969465648854962}",47.012741608901806,2025-04-18 09:42:27.937672
"{'x': 4.690241052246093, 'y': 8.894459167480468, 'z': -1.5418658691406248}","{'x': -1.0458015267175573, 'y': -0.2824427480916031, 'z': -1.0}",47.02117756988261,2025-04-18 09:42:37.943984
"{'x': 4.695029455566406, 'y': 8.896853369140624, 'z': -1.6136919189453125}","{'x': -1.1068702290076335, 'y': -0.2748091603053435, 'z': -0.9923664122137404}",47.0010130320567,2025-04-18 09:42:47.950654
"{'x': 4.6998178588867185, 'y': 9.038111267089842, 'z': -1.6424223388671875}","{'x': -0.9541984732824428, 'y': -0.16793893129770993, 'z': -1.2061068702290076}",46.99489425814063,2025-04-18 09:42:57.957098
