accelerometer,gyroscope,overall_angle,time
"{'x': 0.25139117431640623, 'y': 9.91438907470703, 'z': -0.7110778930664062}","{'x': -1.282442748091603, 'y': -0.183206106870229, 'z': -1.1908396946564885}",21.689138633792464,2025-04-18 00:17:34.809152
"{'x': 0.21068974609375, 'y': 9.861716638183593, 'z': -0.7062894897460937}","{'x': -1.4580152671755726, 'y': -0.19083969465648856, 'z': -0.9694656488549618}",22.16071781143792,2025-04-18 00:17:44.824956
"{'x': 0.15322890625, 'y': 9.835380419921874, 'z': -0.7158662963867187}","{'x': -1.4274809160305344, 'y': -0.24427480916030533, 'z': -1.1603053435114503}",22.643858972235293,2025-04-18 00:17:54.840439
"{'x': 0.296881005859375, 'y': 9.840168823242188, 'z': -0.6416460449218749}","{'x': -1.6488549618320612, 'y': -0.2366412213740458, 'z': -1.0}",22.999542742770597,2025-04-18 00:18:04.853138
"{'x': 0.22744915771484372, 'y': 9.8449572265625, 'z': -0.8954314208984374}","{'x': -1.2595419847328244, 'y': -0.3511450381679389, 'z': -1.099236641221374}",23.548312635874186,2025-04-18 00:18:14.875065
"{'x': 0.1867477294921875, 'y': 9.885658654785155, 'z': -0.679953271484375}","{'x': -1.083969465648855, 'y': -0.22900763358778625, 'z': -1.0916030534351144}",24.19674125277959,2025-04-18 00:18:24.886555
"{'x': 0.2346317626953125, 'y': 9.821015209960937, 'z': -0.9193734375}","{'x': -1.450381679389313, 'y': -0.33587786259541985, 'z': -0.9770992366412213}",24.61157615428128,2025-04-18 00:18:34.901836
"{'x': 0.0718260498046875, 'y': 9.91438907470703, 'z': -0.6871358764648438}","{'x': -1.1526717557251909, 'y': -0.15267175572519084, 'z': -1.0916030534351144}",25.193335258983083,2025-04-18 00:18:44.915112
"{'x': 0.22744915771484372, 'y': 9.928754284667969, 'z': -0.9457096557617187}","{'x': -0.03816793893129771, 'y': -0.3053435114503817, 'z': -1.1221374045801527}",26.366249078334867,2025-04-18 00:18:54.929424
"{'x': 0.22744915771484372, 'y': 9.873687646484374, 'z': -0.9959878906249999}","{'x': -1.1984732824427482, 'y': -0.32061068702290074, 'z': -0.9694656488549618}",26.86783369352127,2025-04-18 00:19:04.942874
"{'x': 0.21787235107421873, 'y': 9.873687646484374, 'z': -1.0678139404296874}","{'x': -1.2442748091603053, 'y': -0.2748091603053435, 'z': -1.0076335877862594}",27.322011599975106,2025-04-18 00:19:14.954030
"{'x': 0.22026655273437498, 'y': 9.859322436523437, 'z': -0.9121908325195311}","{'x': -1.0610687022900764, 'y': -0.3282442748091603, 'z': -1.1297709923664123}",27.89055457667093,2025-04-18 00:19:24.965840
"{'x': 0.23223756103515625, 'y': 9.866505041503906, 'z': -1.0534487304687499}","{'x': -1.0763358778625953, 'y': -0.22900763358778625, 'z': -0.9618320610687023}",28.414620243207867,2025-04-18 00:19:34.981292
"{'x': 0.20829554443359374, 'y': 9.873687646484374, 'z': -0.8738836059570312}","{'x': -1.3587786259541985, 'y': -0.20610687022900764, 'z': -1.1068702290076335}",28.78973031620252,2025-04-18 00:19:44.991741
"{'x': 0.24181436767578124, 'y': 9.849745629882811, 'z': -0.9696516723632812}","{'x': -1.4885496183206106, 'y': -0.12213740458015267, 'z': -0.9236641221374046}",29.06675103912047,2025-04-18 00:19:55.008898
"{'x': 0.24660277099609373, 'y': 9.900023864746093, 'z': -0.8834604125976562}","{'x': -0.7404580152671756, 'y': -0.13740458015267176, 'z': -1.0229007633587786}",29.764393358582957,2025-04-18 00:20:05.018271
"{'x': -0.0430956298828125, 'y': 9.363722692871093, 'z': -1.0199299072265624}","{'x': -2.4885496183206106, 'y': -0.4961832061068702, 'z': -0.6641221374045801}",29.48757335223171,2025-04-18 00:20:15.033193
"{'x': 0.22266075439453123, 'y': 9.909600671386718, 'z': -0.9409212524414062}","{'x': -1.2442748091603053, 'y': -0.09923664122137404, 'z': -1.1145038167938932}",29.88775080789373,2025-04-18 00:20:25.051920
"{'x': 0.2561795776367187, 'y': 9.821015209960937, 'z': -1.0103531005859374}","{'x': -0.7709923664122137, 'y': 1.9465648854961832, 'z': -0.8473282442748091}",30.373763084414232,2025-04-18 00:20:35.067087
"{'x': 0.2753331909179687, 'y': 9.880870251464843, 'z': -0.9959878906249999}","{'x': -1.1603053435114503, 'y': -0.15267175572519084, 'z': -1.282442748091603}",30.8020305634637,2025-04-18 00:20:45.080866
"{'x': 0.229843359375, 'y': 9.878476049804688, 'z': -0.9696516723632812}","{'x': -1.282442748091603, 'y': -0.37404580152671757, 'z': -1.1145038167938932}",31.172377390579626,2025-04-18 00:20:55.088890
"{'x': 0.20829554443359374, 'y': 9.919177478027343, 'z': -0.9744400756835937}","{'x': -0.8091603053435115, 'y': -0.1297709923664122, 'z': -0.9923664122137404}",31.78240380471523,2025-04-18 00:21:05.097407
"{'x': 0.2346317626953125, 'y': 9.873687646484374, 'z': -0.9624690673828125}","{'x': -1.183206106870229, 'y': -0.25190839694656486, 'z': -0.916030534351145}",32.18077648915425,2025-04-18 00:21:15.117690
"{'x': 0.26336218261718747, 'y': 9.911994873046874, 'z': -0.9528922607421875}","{'x': -1.2900763358778626, 'y': -0.31297709923664124, 'z': -1.0}",32.517079431537766,2025-04-18 00:21:25.125112
"{'x': 8.346186987304687, 'y': 5.791573815917968, 'z': -1.1252747802734375}","{'x': -3.450381679389313, 'y': 2.015267175572519, 'z': 0.015267175572519083}",30.62526558751011,2025-04-18 00:21:35.131638
"{'x': 1.199495031738281, 'y': 9.883264453125, 'z': -1.5011644409179687}","{'x': -0.549618320610687, 'y': 0.6641221374045801, 'z': 0.732824427480916}",31.24509937375861,2025-04-18 00:21:45.140492
"{'x': 1.13006318359375, 'y': 9.83777462158203, 'z': -1.3287819213867187}","{'x': -1.1374045801526718, 'y': -0.3435114503816794, 'z': -0.8396946564885496}",31.612413021229596,2025-04-18 00:21:55.147451
"{'x': 0.9792284790039062, 'y': 9.866505041503906, 'z': -1.3239935180664062}","{'x': -1.083969465648855, 'y': -0.13740458015267176, 'z': -0.6793893129770993}",31.997838488374803,2025-04-18 00:22:05.154176
"{'x': 0.7038952880859375, 'y': 9.811438403320311, 'z': -1.2832920898437499}","{'x': -1.4274809160305344, 'y': -0.45038167938931295, 'z': -1.1984732824427482}",32.22297457252085,2025-04-18 00:22:15.160519
"{'x': -7.709329345703124, 'y': -1.2114660400390624, 'z': -7.81467421875}","{'x': 5.687022900763359, 'y': -188.3053435114504, 'z': 68.37404580152672}",114.33464383699217,2025-04-18 00:22:25.167225
"{'x': 0.17956512451171874, 'y': 7.4411787597656245, 'z': 5.214571215820312}","{'x': 12.709923664122137, 'y': -1.7404580152671756, 'z': -2.145038167938931}",115.72389374453651,2025-04-18 00:22:35.173670
"{'x': 0.22026655273437498, 'y': 8.767566479492187, 'z': 3.1675287963867187}","{'x': -1.3206106870229009, 'y': -0.22900763358778625, 'z': -1.16793893129771}",113.79503977210481,2025-04-18 00:22:45.181308
"{'x': 0.19393033447265623, 'y': 8.846575134277343, 'z': 3.1866824096679687}","{'x': -1.2061068702290076, 'y': -0.2824427480916031, 'z': -0.9618320610687023}",111.95654918716505,2025-04-18 00:22:55.187731
"{'x': 0.258573779296875, 'y': 8.820238916015624, 'z': 3.0502129150390624}","{'x': -0.8625954198473282, 'y': -0.19083969465648856, 'z': -0.9236641221374046}",110.19621549310969,2025-04-18 00:23:05.194142
"{'x': 0.181959326171875, 'y': 8.846575134277343, 'z': 3.086125939941406}","{'x': -1.213740458015267, 'y': -0.1297709923664122, 'z': -1.0763358778625953}",108.35988354810793,2025-04-18 00:23:15.200554
"{'x': 0.21068974609375, 'y': 8.839392529296875, 'z': 3.0645781249999997}","{'x': -1.3969465648854962, 'y': -0.31297709923664124, 'z': -0.9389312977099237}",106.62288005451738,2025-04-18 00:23:25.206968
"{'x': 0.239420166015625, 'y': 8.82981572265625, 'z': 3.0550013183593747}","{'x': -1.1450381679389312, 'y': -0.15267175572519084, 'z': -1.1145038167938932}",104.89942310918235,2025-04-18 00:23:35.213401
"{'x': 0.24899697265624998, 'y': 8.877699755859375, 'z': 3.0334535034179684}","{'x': -1.4732824427480915, 'y': -0.12213740458015267, 'z': -1.1221374045801527}",103.12802236335574,2025-04-18 00:23:45.219824
"{'x': 0.16759411621093748, 'y': 8.846575134277343, 'z': 3.1483751831054687}","{'x': -1.6793893129770991, 'y': -0.29770992366412213, 'z': -1.0610687022900764}",101.42348806564524,2025-04-18 00:23:55.226230
"{'x': 0.20829554443359374, 'y': 8.884882360839843, 'z': 2.9376854370117185}","{'x': -1.0305343511450382, 'y': -0.17557251908396945, 'z': -0.8931297709923665}",99.85492991630592,2025-04-18 00:24:05.232636
"{'x': 0.2657563842773437, 'y': 8.870517150878905, 'z': 2.9759926635742184}","{'x': 1.0763358778625953, 'y': -0.4198473282442748, 'z': -0.8778625954198473}",98.94874047240165,2025-04-18 00:24:15.239069
"{'x': 0.2442085693359375, 'y': 8.870517150878905, 'z': 3.105279553222656}","{'x': -1.450381679389313, 'y': -0.3816793893129771, 'z': -1.1526717557251909}",97.44602523150084,2025-04-18 00:24:25.245408
"{'x': 0.16759411621093748, 'y': 8.875305554199219, 'z': 3.1004911499023438}","{'x': -0.16793893129770993, 'y': -0.10687022900763359, 'z': -1.0916030534351144}",96.14288910290344,2025-04-18 00:24:35.251899
"{'x': 0.19871873779296872, 'y': 8.88009395751953, 'z': 3.1268273681640624}","{'x': -1.2213740458015268, 'y': -0.24427480916030533, 'z': -0.9618320610687023}",94.68575275050917,2025-04-18 00:24:45.258291
"{'x': 0.229843359375, 'y': 8.839392529296875, 'z': 3.0645781249999997}","{'x': -1.1603053435114503, 'y': -0.11450381679389313, 'z': -1.0}",93.21766827488426,2025-04-18 00:24:55.264698
"{'x': 0.16519991455078123, 'y': 8.990227233886719, 'z': 3.0502129150390624}","{'x': -1.2671755725190839, 'y': -0.35877862595419846, 'z': -1.1221374045801527}",91.87435380491415,2025-04-18 00:25:05.271099
"{'x': 0.23223756103515625, 'y': 8.865728747558594, 'z': 3.1387983764648437}","{'x': -1.1526717557251909, 'y': -0.07633587786259542, 'z': -1.083969465648855}",90.45034991972133,2025-04-18 00:25:15.278720
"{'x': 0.24660277099609373, 'y': 8.825027319335938, 'z': 3.0502129150390624}","{'x': -1.099236641221374, 'y': -0.31297709923664124, 'z': -1.1374045801526718}",89.19653646928725,2025-04-18 00:25:25.285297
"{'x': 0.26815058593749996, 'y': 8.827421520996094, 'z': 3.0813375366210938}","{'x': -1.1068702290076335, 'y': -0.3053435114503817, 'z': -1.0534351145038168}",87.9667349700541,2025-04-18 00:25:35.291695
"{'x': 0.201112939453125, 'y': 8.825027319335938, 'z': 3.143586779785156}","{'x': -1.1068702290076335, 'y': -0.15267175572519084, 'z': -0.9770992366412213}",86.68007046171164,2025-04-18 00:25:45.298056
"{'x': 0.22026655273437498, 'y': 8.810662109374999, 'z': 3.1196447631835937}","{'x': -1.2213740458015268, 'y': -0.15267175572519084, 'z': -0.9541984732824428}",85.39556510015677,2025-04-18 00:25:55.304451
"{'x': 0.2561795776367187, 'y': 9.117119921875, 'z': 2.8203695556640622}","{'x': -1.2748091603053435, 'y': -0.3435114503816794, 'z': -0.8396946564885496}",84.24492038409043,2025-04-18 00:26:05.312726
"{'x': 0.2705447875976562, 'y': 9.05965908203125, 'z': 2.6216508178710938}","{'x': -1.1221374045801527, 'y': -0.2595419847328244, 'z': -1.0916030534351144}",83.134799532362,2025-04-18 00:26:15.319254
"{'x': 0.22266075439453123, 'y': 9.052476477050782, 'z': 2.6862942626953124}","{'x': -0.7022900763358778, 'y': -0.25190839694656486, 'z': -1.2671755725190839}",82.15918130212799,2025-04-18 00:26:25.325668
"{'x': 0.239420166015625, 'y': 9.016563452148437, 'z': 2.7437551025390623}","{'x': -1.1221374045801527, 'y': -0.08396946564885496, 'z': -1.083969465648855}",81.00679450734683,2025-04-18 00:26:35.333205
"{'x': 0.19393033447265623, 'y': 9.038111267089842, 'z': 2.664746447753906}","{'x': -1.3893129770992367, 'y': -0.183206106870229, 'z': -1.1297709923664123}",79.85294386587118,2025-04-18 00:26:45.339646
"{'x': 0.1580173095703125, 'y': 9.069235888671875, 'z': 2.6096798095703124}","{'x': -1.0305343511450382, 'y': -0.31297709923664124, 'z': -1.0610687022900764}",78.89422749735857,2025-04-18 00:26:55.346015
"{'x': 0.1580173095703125, 'y': 8.992621435546875, 'z': 2.4349030883789062}","{'x': -2.145038167938931, 'y': 0.061068702290076333, 'z': -1.0305343511450382}",77.4585031044523,2025-04-18 00:27:05.352394
"{'x': 0.201112939453125, 'y': 9.18655177001953, 'z': 1.9225439331054686}","{'x': -2.49618320610687, 'y': -0.2748091603053435, 'z': -1.1984732824427482}",76.14627805808581,2025-04-18 00:27:15.358864
"{'x': 0.2657563842773437, 'y': 9.057264880371093, 'z': 1.6232687255859375}","{'x': -1.2061068702290076, 'y': -0.20610687022900764, 'z': -0.6641221374045801}",75.24034055535937,2025-04-18 00:27:25.366331
"{'x': 0.24899697265624998, 'y': 9.363722692871093, 'z': 1.675941162109375}","{'x': -1.6412213740458015, 'y': -0.3282442748091603, 'z': -1.16793893129771}",74.2807417954046,2025-04-18 00:27:35.372982
"{'x': 0.2920926025390625, 'y': 9.45470235595703, 'z': 1.5179238525390624}","{'x': -1.1755725190839694, 'y': -0.3511450381679389, 'z': -1.0687022900763359}",73.51276550708603,2025-04-18 00:27:45.379405
"{'x': 0.2561795776367187, 'y': 9.490615380859374, 'z': 1.6160861206054686}","{'x': -1.251908396946565, 'y': -0.32061068702290074, 'z': -0.9770992366412213}",72.71879872371831,2025-04-18 00:27:55.385777
"{'x': 0.181959326171875, 'y': 9.402029919433593, 'z': 1.5083470458984374}","{'x': -1.0381679389312977, 'y': -0.16030534351145037, 'z': -1.015267175572519}",71.9400658001724,2025-04-18 00:28:05.392156
"{'x': 0.19393033447265623, 'y': 9.481038574218749, 'z': 1.5921441040039062}","{'x': -1.0610687022900764, 'y': -0.3893129770992366, 'z': -0.9847328244274809}",71.27926095818229,2025-04-18 00:28:15.398512
"{'x': 0.2442085693359375, 'y': 9.414000927734374, 'z': 1.5370774658203123}","{'x': -1.1526717557251909, 'y': -0.1297709923664122, 'z': -1.0076335877862594}",70.49763884005294,2025-04-18 00:28:25.404899
"{'x': 0.24660277099609373, 'y': 9.445125549316407, 'z': 1.5298948608398437}","{'x': -1.1526717557251909, 'y': -0.17557251908396945, 'z': -1.0534351145038168}",69.76081695186255,2025-04-18 00:28:35.414194
"{'x': 0.25139117431640623, 'y': 9.495403784179686, 'z': 1.5155296508789062}","{'x': -1.015267175572519, 'y': -0.21374045801526717, 'z': -0.9083969465648855}",69.11128958612082,2025-04-18 00:28:45.420793
"{'x': 0.2059013427734375, 'y': 9.428366137695312, 'z': 1.5322890624999999}","{'x': -1.1450381679389312, 'y': -0.22900763358778625, 'z': -0.9618320610687023}",68.43950640245143,2025-04-18 00:28:55.427218
"{'x': 0.258573779296875, 'y': 9.440337145996093, 'z': 1.47482822265625}","{'x': -1.2671755725190839, 'y': -0.2824427480916031, 'z': -1.0916030534351144}",67.77779959219335,2025-04-18 00:29:05.433609
"{'x': 0.28012159423828126, 'y': 9.397241516113281, 'z': 1.4867992309570313}","{'x': -1.1297709923664123, 'y': -0.2900763358778626, 'z': -1.0458015267175573}",67.18663888545262,2025-04-18 00:29:15.439979
"{'x': 0.2825157958984375, 'y': 9.445125549316407, 'z': 1.5203180541992187}","{'x': -1.1603053435114503, 'y': -0.2900763358778626, 'z': -1.0610687022900764}",66.60086425004948,2025-04-18 00:29:25.446370
"{'x': 0.239420166015625, 'y': 9.457096557617186, 'z': 1.5035586425781249}","{'x': -1.0763358778625953, 'y': -0.15267175572519084, 'z': -0.8244274809160306}",66.0015153487152,2025-04-18 00:29:35.453202
"{'x': 0.21068974609375, 'y': 9.449913952636718, 'z': 1.5418658691406248}","{'x': -1.7786259541984732, 'y': -0.22900763358778625, 'z': -1.1984732824427482}",65.19410122703702,2025-04-18 00:29:45.459658
"{'x': 0.3112462158203125, 'y': 9.435548742675781, 'z': 1.4437036010742186}","{'x': -1.1526717557251909, 'y': -0.11450381679389313, 'z': -1.0458015267175573}",64.60013972124631,2025-04-18 00:29:55.466066
"{'x': 0.22505495605468748, 'y': 9.476250170898437, 'z': 1.6352397338867186}","{'x': -1.213740458015267, 'y': -0.1984732824427481, 'z': -1.0381679389312977}",64.01695166974925,2025-04-18 00:30:05.472455
"{'x': 0.26336218261718747, 'y': 9.442731347656249, 'z': 1.5203180541992187}","{'x': -1.0610687022900764, 'y': -0.1297709923664122, 'z': -1.1984732824427482}",63.49118269925542,2025-04-18 00:30:15.478871
"{'x': 0.2442085693359375, 'y': 9.4618849609375, 'z': 1.5059528442382812}","{'x': -1.6030534351145038, 'y': -0.25190839694656486, 'z': -1.1908396946564885}",62.8286316576384,2025-04-18 00:30:25.485339
"{'x': 0.1867477294921875, 'y': 9.639055883789062, 'z': 1.5227122558593749}","{'x': -1.1450381679389312, 'y': -0.1984732824427481, 'z': -0.9465648854961832}",62.33104542233918,2025-04-18 00:30:35.495525
"{'x': 0.7134720947265625, 'y': 9.260772021484375, 'z': -6.459556079101562}","{'x': -10.786259541984732, 'y': -4.648854961832061, 'z': -57.18320610687023}",59.92443491839235,2025-04-18 00:30:45.502078
"{'x': -1.0462661254882812, 'y': 8.939948999023438, 'z': -5.542576843261719}","{'x': -1.0305343511450382, 'y': -0.1450381679389313, 'z': -1.1450381679389312}",59.05461721385321,2025-04-18 00:30:55.508754
"{'x': -0.9457096557617187, 'y': 8.91840118408203, 'z': -5.57370146484375}","{'x': -1.083969465648855, 'y': -0.06870229007633588, 'z': -1.015267175572519}",58.16076475643945,2025-04-18 00:31:05.515509
"{'x': -0.9935936889648437, 'y': 8.930372192382812, 'z': -5.614402893066406}","{'x': -1.251908396946565, 'y': -0.08396946564885496, 'z': -1.1374045801526718}",57.229735254403025,2025-04-18 00:31:15.521924
"{'x': -1.0558429321289062, 'y': 8.88009395751953, 'z': -5.6191912963867185}","{'x': -1.2061068702290076, 'y': -0.19083969465648856, 'z': -0.8244274809160306}",56.374348328159336,2025-04-18 00:31:25.528344
"{'x': -1.0414777221679687, 'y': 8.920795385742187, 'z': -5.746083984375}","{'x': -1.2366412213740459, 'y': -0.15267175572519084, 'z': -1.16793893129771}",55.50751707967627,2025-04-18 00:31:35.534744
"{'x': -0.9888052856445312, 'y': 8.963891015625, 'z': -5.616797094726562}","{'x': -1.1984732824427482, 'y': -0.2900763358778626, 'z': -0.9618320610687023}",54.746797927270585,2025-04-18 00:31:45.541138
"{'x': -0.928950244140625, 'y': 8.9255837890625, 'z': -5.68862314453125}","{'x': -1.099236641221374, 'y': -0.32061068702290074, 'z': -1.0458015267175573}",54.05239491813585,2025-04-18 00:31:55.548713
"{'x': -0.9361328491210937, 'y': 8.961496813964843, 'z': -5.614402893066406}","{'x': -1.3435114503816794, 'y': -0.2595419847328244, 'z': -0.9618320610687023}",53.26359418445143,2025-04-18 00:32:05.555103
"{'x': -1.0678139404296874, 'y': 8.765172277832031, 'z': -5.6574985229492185}","{'x': -1.5114503816793894, 'y': -0.5114503816793893, 'z': -2.1603053435114505}",52.513670324536626,2025-04-18 00:32:15.561564
"{'x': -0.9169792358398436, 'y': 8.8872765625, 'z': -5.652710119628906}","{'x': -1.0534351145038168, 'y': -0.15267175572519084, 'z': -1.1068702290076335}",51.8161466620824,2025-04-18 00:32:25.568416
"{'x': -0.8786720092773437, 'y': 8.930372192382812, 'z': -5.7891796142578125}","{'x': -1.1145038167938932, 'y': -0.2900763358778626, 'z': -1.2442748091603053}",51.16855676560069,2025-04-18 00:32:35.576428
"{'x': -0.8978256225585937, 'y': 8.923189587402343, 'z': -5.590460876464843}","{'x': -0.8854961832061069, 'y': 0.07633587786259542, 'z': -0.7175572519083969}",50.47938479947461,2025-04-18 00:32:45.588801
"{'x': -0.7733271362304687, 'y': 8.935160595703124, 'z': -5.652710119628906}","{'x': -1.083969465648855, 'y': -0.16793893129770993, 'z': -1.099236641221374}",49.84314698004444,2025-04-18 00:32:55.595240
"{'x': -0.8810662109374999, 'y': 8.949525805664061, 'z': -5.604826086425781}","{'x': -0.8549618320610687, 'y': -0.2595419847328244, 'z': -0.8091603053435115}",49.342347440196484,2025-04-18 00:33:05.602719
"{'x': -0.0383072265625, 'y': 9.33978067626953, 'z': -4.853046765136718}","{'x': -1.366412213740458, 'y': -0.2900763358778626, 'z': -1.0458015267175573}",48.803458413693875,2025-04-18 00:33:15.615429
"{'x': -0.02633621826171875, 'y': 9.275137231445312, 'z': -4.951209033203125}","{'x': -1.16793893129771, 'y': -0.22900763358778625, 'z': -1.099236641221374}",48.3213320613351,2025-04-18 00:33:25.623451
"{'x': 0.15083470458984374, 'y': 9.397241516113281, 'z': -4.908113403320312}","{'x': -1.1526717557251909, 'y': 0.16030534351145037, 'z': 0.15267175572519084}",47.72203296837981,2025-04-18 00:33:35.629958
"{'x': -0.00239420166015625, 'y': 9.323021264648437, 'z': -4.879382983398437}","{'x': -1.1984732824427482, 'y': -0.22137404580152673, 'z': -1.0458015267175573}",47.26045143614423,2025-04-18 00:33:45.636364
"{'x': 0.06703764648437499, 'y': 9.337386474609374, 'z': -4.8650177734375}","{'x': -1.0229007633587786, 'y': -1.9389312977099236, 'z': -0.8854961832061069}",47.56861342801925,2025-04-18 00:33:55.642741
"{'x': 0.023942016601562498, 'y': 9.334992272949219, 'z': -4.893748193359374}","{'x': -1.1755725190839694, 'y': -0.19083969465648856, 'z': -1.2290076335877862}",47.10873313729349,2025-04-18 00:34:05.649113
"{'x': 0.01915361328125, 'y': 9.284714038085937, 'z': -4.843469958496094}","{'x': -1.1984732824427482, 'y': -0.1450381679389313, 'z': -0.9541984732824428}",46.634578594348824,2025-04-18 00:34:15.655517
"{'x': 0.04548983154296875, 'y': 9.327809667968749, 'z': -5.0206408813476555}","{'x': -1.2213740458015268, 'y': -0.21374045801526717, 'z': -1.0076335877862594}",46.18140789873697,2025-04-18 00:34:25.661915
"{'x': 0.14125789794921875, 'y': 9.433154541015625, 'z': -4.8698061767578125}","{'x': -1.0610687022900764, 'y': -0.09923664122137404, 'z': -1.0381679389312977}",45.78106053327347,2025-04-18 00:34:35.668315
"{'x': 0.031124621582031248, 'y': 9.344569079589844, 'z': -4.8698061767578125}","{'x': -1.183206106870229, 'y': -0.33587786259541985, 'z': -1.0305343511450382}",45.4221159002409,2025-04-18 00:34:45.674712
"{'x': 0.031124621582031248, 'y': 9.313444458007812, 'z': -4.855440966796874}","{'x': -1.0763358778625953, 'y': -0.1297709923664122, 'z': -1.0229007633587786}",45.03693158558574,2025-04-18 00:34:55.681208
"{'x': 0.040701428222656245, 'y': 9.354145886230468, 'z': -4.989516259765625}","{'x': -1.1297709923664123, 'y': -0.1297709923664122, 'z': -0.916030534351145}",44.633232059725266,2025-04-18 00:35:05.687611
"{'x': 0.011971008300781249, 'y': 9.3086560546875, 'z': -4.900930798339844}","{'x': -1.3206106870229009, 'y': -0.33587786259541985, 'z': -0.9694656488549618}",44.240740436163975,2025-04-18 00:35:15.693985
"{'x': 0.13646949462890623, 'y': 9.306261853027344, 'z': -4.874594580078124}","{'x': -1.0687022900763359, 'y': -0.061068702290076333, 'z': -0.9083969465648855}",43.87057894321533,2025-04-18 00:35:25.700376
"{'x': 0.0718260498046875, 'y': 9.5001921875, 'z': -5.0948611328124995}","{'x': -1.8549618320610688, 'y': -1.633587786259542, 'z': -1.6488549618320612}",43.756033098916014,2025-04-18 00:35:35.706766
"{'x': 0.023942016601562498, 'y': 9.260772021484375, 'z': -4.96078583984375}","{'x': -1.1526717557251909, 'y': -0.11450381679389313, 'z': -1.015267175572519}",43.36299435173929,2025-04-18 00:35:45.713180
"{'x': 0.1197100830078125, 'y': 9.299079248046874, 'z': -4.932055419921875}","{'x': -1.2213740458015268, 'y': -0.2748091603053435, 'z': -1.1221374045801527}",43.021613502084286,2025-04-18 00:35:55.719565
"{'x': 0.06464344482421874, 'y': 9.275137231445312, 'z': -4.955997436523437}","{'x': -1.083969465648855, 'y': -0.25190839694656486, 'z': -0.8778625954198473}",42.73153593251563,2025-04-18 00:36:05.726113
"{'x': 0.13407529296874998, 'y': 9.334992272949219, 'z': -4.8314989501953125}","{'x': -1.1297709923664123, 'y': -0.3053435114503817, 'z': -1.0305343511450382}",42.46574880629071,2025-04-18 00:36:15.732551
"{'x': 0.1388636962890625, 'y': 9.306261853027344, 'z': -4.905719201660156}","{'x': -1.0687022900763359, 'y': -0.37404580152671757, 'z': -1.1526717557251909}",42.25179919610698,2025-04-18 00:36:25.738945
"{'x': 0.1197100830078125, 'y': 9.361328491210937, 'z': -4.975151049804687}","{'x': -1.3053435114503817, 'y': -0.4351145038167939, 'z': -0.7175572519083969}",41.95984278752139,2025-04-18 00:36:35.745389
"{'x': 0.11731588134765625, 'y': 9.3086560546875, 'z': -4.876988781738281}","{'x': -1.1450381679389312, 'y': -0.12213740458015267, 'z': -1.0305343511450382}",41.635447174235715,2025-04-18 00:36:45.751799
"{'x': 0.17477672119140625, 'y': 9.315838659667968, 'z': -4.900930798339844}","{'x': -1.1526717557251909, 'y': -0.26717557251908397, 'z': -1.0458015267175573}",41.370788495579944,2025-04-18 00:36:55.758258
"{'x': 0.26336218261718747, 'y': 9.303867651367186, 'z': -4.874594580078124}","{'x': -1.0610687022900764, 'y': -0.21374045801526717, 'z': -1.0}",41.14128084591642,2025-04-18 00:37:05.764813
"{'x': 0.16759411621093748, 'y': 9.258377819824219, 'z': -4.7955859252929685}","{'x': -1.2671755725190839, 'y': -0.022900763358778626, 'z': -1.0916030534351144}",40.75926852813607,2025-04-18 00:37:15.771216
"{'x': 0.2753331909179687, 'y': 9.306261853027344, 'z': -5.046977099609375}","{'x': -1.282442748091603, 'y': -0.1450381679389313, 'z': -0.9847328244274809}",40.41257955987844,2025-04-18 00:37:25.777766
"{'x': 0.031124621582031248, 'y': 9.330203869628905, 'z': -4.862623571777344}","{'x': -1.1221374045801527, 'y': -0.2900763358778626, 'z': -1.1526717557251909}",40.19441774165903,2025-04-18 00:37:35.784214
"{'x': 0.16519991455078123, 'y': 9.34696328125, 'z': -4.874594580078124}","{'x': -1.297709923664122, 'y': -0.15267175572519084, 'z': -0.9389312977099237}",39.86542420914239,2025-04-18 00:37:45.790662
"{'x': 0.1197100830078125, 'y': 9.279925634765624, 'z': -4.932055419921875}","{'x': -1.1221374045801527, 'y': -0.3816793893129771, 'z': -1.183206106870229}",39.69073618373078,2025-04-18 00:37:55.797046
"{'x': 0.19153613281249998, 'y': 9.366116894531249, 'z': -4.7764323120117185}","{'x': -1.1526717557251909, 'y': -0.21374045801526717, 'z': -0.8396946564885496}",39.47006279851782,2025-04-18 00:38:05.803422
"{'x': 0.016759411621093748, 'y': 9.296685046386719, 'z': -4.936843823242187}","{'x': -1.1755725190839694, 'y': -0.37404580152671757, 'z': -0.9618320610687023}",39.27248613104856,2025-04-18 00:38:15.809797
"{'x': 0.181959326171875, 'y': 9.361328491210937, 'z': -4.8314989501953125}","{'x': -1.0229007633587786, 'y': -0.13740458015267176, 'z': -0.9465648854961832}",39.09134163793272,2025-04-18 00:38:25.816180
"{'x': 0.201112939453125, 'y': 9.253589416503905, 'z': -4.8889597900390624}","{'x': -1.1068702290076335, 'y': -0.21374045801526717, 'z': -0.9389312977099237}",38.89559177444274,2025-04-18 00:38:35.822611
"{'x': 0.04548983154296875, 'y': 9.325415466308593, 'z': -4.879382983398437}","{'x': -1.2748091603053435, 'y': -0.16030534351145037, 'z': -1.1145038167938932}",38.60527149853867,2025-04-18 00:38:45.829003
